function.	GI_5
K03274	20
K03275	0
K03276	0
K03278	0
K03279	0
K03280	0
K03281	9.01
K03282	38.02
K03284	41.07
K03285	0
K03286	19.33
K03287	0
K03288	4
K03289	0
K03290	0
K03291	0
K03292	7.48
K03293	0
K03294	16.84
K03296	17.55
K03297	19.37
K03298	0
K03299	5.73
K03300	0
K03301	17.33
K03303	2.92
K03304	4
K03305	6.2
K03306	10.64
K03307	11.16
K03308	22.61
K03309	0
K03310	25.12
K03311	10.81
K03312	12.67
K03313	23.08
K03314	0
K03315	2.17
K03316	19.51
K03317	1.52
K03319	0.02
K03320	39.69
K03321	43.25
K03322	18.87
K03324	50.4
K03325	22.28
K03326	0
K03327	28.51
K03328	3.36
K03329	0
K03332	4.38
K03333	0
K03335	0.35
K03336	0.35
K03337	0.35
K03338	0.35
K03339	0
K03340	11.74
K03342	0
K03343	0
K03346	0
K03365	0
K03366	0
K03367	13.4
K03379	4
K03380	0
K03381	4
K03382	0
K03385	2.17
K03386	33.3
K03387	2.19
K03388	1.5
K03389	1.5
K03390	1.5
K03391	0
K03392	8
K03394	2.52
K03395	0
K03396	0
K03399	1.73
K03402	14.96
K03403	0
K03404	0
K03405	0
K03406	203.74
K03407	50.34
K03408	77.46
K03409	17.57
K03410	13.82
K03411	33.15
K03412	54.97
K03413	75.02
K03414	19.33
K03415	4.7
K03416	0
K03417	19.33
K03418	16.66
K03424	61.65
K03425	0
K03426	26.01
K03427	42.57
K03428	0
K03429	4.09
K03430	5.71
K03431	33.51
K03432	0
K03433	0
K03435	0
K03436	5.94
K03437	38.68
K03438	41.6
K03439	37.85
K03442	10.33
K03444	0.67
K03445	0
K03446	33.5
K03449	20.23
K03451	0
K03453	4.84
K03455	26.13
K03457	1.17
K03458	2.69
K03459	0
K03462	0.49
K03464	15.33
K03465	1.24
K03466	38.21
K03468	0
K03469	37.89
K03470	37.85
K03471	0.67
K03472	0
K03473	3.67
K03474	23.67
K03475	1.39
K03476	0.83
K03477	0
K03478	1.52
K03480	2.48
K03481	1.86
K03482	0
K03483	0.71
K03484	21.98
K03485	0
K03486	1.62
K03487	8.33
K03488	6.1
K03489	0.52
K03490	0
K03491	0.26
K03492	0.52
K03493	0
K03495	37.85
K03496	65.26
K03497	55.32
K03498	43.05
K03499	43.64
K03500	53.51
K03501	37.18
K03502	9.42
K03503	3.67
K03516	0
K03517	20.99
K03518	19.08
K03519	16
K03520	12
K03521	33.99
K03522	34.18
K03523	36.05
K03524	37.85
K03525	36.35
K03526	37.85
K03527	37.85
K03528	0
K03529	33.51
K03530	46.16
K03531	37.85
K03532	0
K03533	0
K03534	0.71
K03535	0
K03536	37.85
K03537	0
K03543	24
K03544	41.6
K03545	37.85
K03546	3.44
K03547	4.11
K03548	0
K03549	20
K03550	37.85
K03551	37.85
K03553	37.85
K03554	19.33
K03555	38.52
K03556	0.58
K03557	19.33
K03558	23
K03559	42.34
K03560	19.33
K03561	49.35
K03562	19.33
K03563	14.02
K03564	28.25
K03565	37.18
K03566	109.98
K03567	0
K03568	37.51
K03569	52.2
K03570	36.93
K03571	33.26
K03572	37.85
K03573	0
K03574	40.24
K03575	27.42
K03576	19.33
K03577	2.67
K03578	20
K03579	0.67
K03580	0
K03581	18.2
K03582	4
K03583	4
K03584	37.85
K03585	69.35
K03586	19.33
K03587	23.67
K03588	37.85
K03589	37.85
K03590	25.52
K03591	0
K03592	36.84
K03593	39
K03594	28.84
K03595	37.18
K03596	37.85
K03597	19.33
K03598	19.33
K03599	19.33
K03600	19.33
K03601	37.85
K03602	37.85
K03603	0
K03604	3.75
K03605	2.9
K03606	18.83
K03607	0
K03608	33.28
K03609	33.51
K03610	33.26
K03611	19.33
K03612	16.11
K03613	16.11
K03614	16.36
K03615	20.11
K03616	19.44
K03617	16.11
K03618	0
K03619	0
K03620	0
K03621	44.01
K03623	0.02
K03624	42.66
K03625	37.85
K03628	38.27
K03629	18.52
K03630	44.94
K03631	37.85
K03632	0
K03633	0
K03634	19.33
K03635	19.33
K03636	19.33
K03637	20.99
K03638	19.33
K03639	23.66
K03640	20.83
K03641	19.33
K03642	20.67
K03643	19.33
K03644	32
K03645	0
K03646	19.33
K03647	0
K03648	36.85
K03649	0.12
K03650	37.85
K03651	19.33
K03652	21.06
K03653	0
K03654	35.51
K03655	64.76
K03656	19.33
K03657	80.77
K03658	0
K03660	10.43
K03664	37.85
K03665	37.6
K03666	29.76
K03667	19.33
K03668	0
K03669	4
K03670	4
K03671	52.94
K03672	19.33
K03673	19.33
K03674	0
K03675	0
K03676	19.33
K03680	0
K03683	0
K03684	0.67
K03685	37.85
K03686	50.17
K03687	37.85
K03688	22.04
K03690	19.33
K03693	0
K03694	20.54
K03695	37.73
K03696	17.02
K03697	8.45
K03698	14.23
K03699	18.5
K03700	3.75
K03701	74.39
K03702	37.85
K03703	38.75
K03704	109.25
K03705	33.51
K03706	5.48
K03707	0.83
K03708	10.18
K03709	0.25
K03710	137.28
K03711	62.05
K03712	0
K03713	0
K03715	0
K03716	21.69
K03717	12.66
K03718	7.57
K03719	110.87
K03720	0
K03721	0.21
K03722	20.74
K03723	37.85
K03724	8.25
K03727	0
K03731	0
K03732	0
K03733	25.17
K03734	34
K03735	0.13
K03736	0.13
K03737	29.11
K03738	0.12
K03739	13.9
K03740	13.9
K03741	15.36
K03742	18.02
K03743	24.03
K03744	42.75
K03745	19.33
K03746	19.33
K03747	19.33
K03748	1.34
K03749	19.33
K03750	24.11
K03752	20.65
K03753	16.65
K03755	0
K03756	0
K03757	0
K03758	1.93
K03759	0
K03760	0
K03761	0
K03762	26
K03763	19.1
K03764	0
K03765	0
K03767	0
K03768	32.49
K03769	40.89
K03770	24.34
K03771	24.34
K03772	2.17
K03773	8.01
K03774	19.33
K03775	3.67
K03776	34.66
K03777	0
K03778	3.12
K03779	4
K03780	4
K03781	25.51
K03782	0.2
K03783	18.49
K03784	1.69
K03785	5.14
K03786	32.83
K03787	24.12
K03788	0
K03789	14.39
K03790	19.71
K03791	0.02
K03793	0
K03794	0
K03795	0
K03796	0
K03797	53.64
K03798	52.6
K03799	20.06
K03800	24.29
K03801	32
K03802	39.84
K03803	3.92
K03804	0
K03805	12.66
K03806	19.33
K03807	0
K03808	23.33
K03809	4.72
K03810	0
K03811	2.28
K03812	0
K03813	0.67
K03814	20
K03815	0
K03816	14.92
K03817	1.5
K03818	4.67
K03819	0
K03820	21.5
K03821	35.99
K03823	46.71
K03824	15.33
K03825	0.44
K03826	1.71
K03827	16.38
K03828	0.69
K03829	4
K03830	0.21
K03831	19.33
K03832	45.17
K03833	4.32
K03834	0
K03835	0
K03836	0
K03837	0
K03838	0
K03839	5.84
K03840	0
K03841	19.33
K03851	0
K03852	0
K03855	0
K03856	11.29
K03862	0
K03863	23.33
K03885	38.24
K03889	0
K03890	0
K03891	0
K03892	26.71
K03893	20
K03894	0
K03895	0
K03896	0
K03897	0
K03918	0
K03919	19.33
K03921	0
K03923	0.67
K03924	62.62
K03925	36.22
K03926	19.33
K03928	0
K03929	16.58
K03930	0
K03931	8.33
K03932	0
K03933	0
K03969	1.14
K03970	0
K03971	0
K03972	0.67
K03973	0.5
K03974	0
K03975	21.49
K03976	8.48
K03977	37.85
K03978	37.18
K03979	37.85
K03980	29.4
K03981	19.33
K04013	0
K04014	0
K04015	0
K04016	0
K04017	0
K04018	0
K04019	0.13
K04020	0
K04021	0
K04022	0
K04023	0.42
K04024	0.63
K04025	0
K04026	0.11
K04027	0.52
K04028	0.74
K04029	0.54
K04030	0.52
K04031	0.54
K04032	0.11
K04033	0
K04034	0.11
K04035	0
K04037	0
K04038	0
K04039	0
K04040	0
K04041	6.31
K04042	29.76
K04043	37.96
K04044	19.33
K04045	0.2
K04046	4
K04047	21.5
K04049	0
K04051	0
K04052	0
K04053	0
K04054	4
K04056	0
K04057	0
K04058	0
K04059	0
K04060	0
K04061	33.15
K04062	23.33
K04063	16.66
K04064	0
K04065	16.66
K04066	37.85
K04067	0
K04068	18.83
K04069	24.68
K04070	14.18
K04072	12.02
K04073	0
K04074	19
K04075	37.85
K04076	1.65
K04077	50.18
K04078	50.18
K04079	38.45
K04080	0
K04081	0
K04082	19.33
K04083	34.18
K04084	23.67
K04085	27.99
K04086	0
K04087	19.33
K04088	19.33
K04090	34.66
K04091	0
K04092	2.67
K04093	0
K04094	8.7
K04095	4
K04096	38.1
K04098	0
K04099	0
K04100	0
K04101	0
K04102	23.33
K04103	0.67
K04109	0
K04110	6.67
K04127	0
K04128	0
K04333	0
K04334	0
K04335	0
K04336	0
K04337	0
K04338	0
K04343	0
K04477	1.74
K04478	0
K04480	0
K04485	37.18
K04486	17.87
K04487	52.83
K04488	37.95
K04516	3.78
K04517	35.36
K04518	4.46
K04561	4.17
K04562	13.82
K04564	54.28
K04565	20.12
K04566	0
K04567	37.87
K04568	0
K04618	0
K04651	7.37
K04652	7.86
K04653	3.48
K04654	3.48
K04655	3.33
K04656	2.81
K04691	0
K04708	0
K04719	0
K04720	7.76
K04744	20
K04748	0
K04749	17.82
K04750	17.76
K04751	27.57
K04752	19.33
K04753	0
K04754	19.33
K04755	48.65
K04756	19.33
K04757	17.66
K04758	43.19
K04759	41.38
K04760	19.33
K04761	21.5
K04762	23
K04763	44.21
K04764	20
K04765	0.67
K04766	0
K04767	8.44
K04768	0
K04769	14.18
K04770	0
K04771	44.24
K04772	19.33
K04773	4.17
K04774	0
K04775	0
K04780	0
K04781	0.02
K04782	3.59
K04783	0.02
K04784	0.02
K04785	0
K04786	0
K04794	0
K04805	0
K04835	4
K04844	0
K04940	0.25
K04962	0
K05020	0.21
K05245	0
K05275	0
K05281	0
K05286	0
K05296	0
K05297	0
K05299	0
K05301	4
K05303	0
K05304	0
K05306	13.83
K05311	1.73
K05337	12.02
K05338	0
K05339	0
K05340	1.5
K05341	0
K05342	0.11
K05343	19.33
K05346	0.21
K05349	62.47
K05350	3.89
K05351	0
K05352	0
K05358	0
K05362	0
K05363	0
K05364	3.87
K05365	0
K05366	57.85
K05367	21.5
K05368	0
K05372	0
K05373	0
K05374	0
K05375	4
K05396	0
K05499	8.83
K05501	19.33
K05515	46.72
K05516	29.83
K05517	0
K05520	38.2
K05521	0
K05522	0
K05523	0
K05524	19.33
K05526	0
K05527	6.67
K05539	19.33
K05540	20
K05541	0.67
K05548	2.67
K05549	0
K05550	2.67
K05559	15.33
K05560	15.33
K05561	15.33
K05562	15.33
K05563	15.33
K05564	15.33
K05565	0
K05566	0
K05567	0
K05568	0
K05569	0
K05570	0
K05571	0
K05576	0.69
K05577	0
K05578	0
K05589	19.44
K05590	0
K05591	19.33
K05592	9.96
K05593	0
K05594	0
K05595	48.16
K05596	19.33
K05597	0
K05599	0
K05600	0
K05601	18.27
K05602	0
K05603	4
K05606	4.34
K05655	0.67
K05658	0.67
K05685	0
K05687	0
K05708	0
K05709	0
K05710	16.66
K05711	0
K05712	43.32
K05713	0
K05714	0
K05715	0
K05739	0.02
K05747	0
K05772	3.46
K05773	3.46
K05774	4
K05775	0
K05776	2.17
K05777	0
K05778	0
K05779	0
K05780	4.67
K05781	4.67
K05782	34.66
K05783	0
K05784	0
K05785	0
K05786	0.02
K05787	0
K05788	19.33
K05789	0
K05790	0
K05791	0
K05792	0.02
K05793	0
K05794	15.85
K05795	0.31
K05796	0.71
K05797	0
K05798	0
K05799	24.62
K05800	22.79
K05801	0
K05802	0
K05803	0
K05804	0
K05805	0
K05807	23.67
K05808	37.6
K05809	0
K05810	36.77
K05811	0
K05812	15.87
K05813	40.33
K05814	40.33
K05815	41
K05816	39.83
K05817	0
K05818	0
K05819	0
K05820	8.53
K05822	0
K05823	0
K05824	0
K05825	21.96
K05826	0
K05827	0
K05828	0
K05829	0
K05830	0
K05831	0
K05832	27.77
K05833	27.77
K05834	19.33
K05835	0
K05836	8
K05837	38.35
K05838	0
K05839	0
K05841	0.02
K05844	0
K05845	0.69
K05846	7.63
K05847	2.74
K05851	0
K05873	1.73
K05874	51.32
K05875	27.99
K05876	0
K05877	0
K05878	3.53
K05879	3.53
K05880	0
K05881	0
K05882	0
K05884	0
K05886	0
K05887	0
K05895	1.85
K05896	33.51
K05898	0
K05910	0
K05913	0
K05916	20.29
K05919	1.54
K05921	25.32
K05922	0
K05927	0
K05929	0
K05934	5.6
K05936	5.6
K05937	0
K05939	0.67
K05946	16.77
K05952	0
K05962	0
K05964	0.69
K05966	0.02
K05967	0.75
K05970	7.8
K05973	19.33
K05979	3.23
K05982	0.49
K05984	0
K05985	1.98
K05988	1.34
K05989	17.17
K05991	0
K05992	0
K05994	0
K05995	7
K05997	0
K05998	0
K05999	0
K06001	13.24
K06006	0
K06011	0.41
K06012	14.18
K06013	19.33
K06015	63.02
K06016	85.21
K06019	0.9
K06020	19.33
K06023	34.18
K06024	33.51
K06027	0
K06033	0
K06039	0
K06041	22.17
K06042	5.6
K06044	19.33
K06045	0.67
K06048	19.33
K06049	0
K06073	0
K06074	0
K06075	19.33
K06076	15.33
K06077	20
K06078	0
K06079	0
K06080	0
K06113	14.5
K06118	0.67
K06120	0.31
K06121	0.31
K06122	0.31
K06131	93.23
K06132	15.33
K06133	11.98
K06134	19.33
K06135	0
K06136	0
K06137	16.66
K06138	0
K06139	0
K06140	4
K06141	0
K06142	31.01
K06143	1.5
K06144	0
K06145	10.67
K06146	0
K06147	240.99
K06148	2.88
K06149	0
K06151	35.99
K06152	35.99
K06153	39.9
K06155	1.34
K06156	1.5
K06157	1.34
K06158	32.6
K06159	0
K06160	4.12
K06162	8.67
K06163	4.67
K06164	4.67
K06165	4.67
K06166	4.67
K06167	5.12
K06168	37.85
K06169	0
K06173	42.59
K06175	0
K06176	0
K06177	0.67
K06178	30.1
K06179	25.18
K06180	62.41
K06181	3.34
K06182	24.71
K06183	7.26
K06186	19.33
K06187	37.85
K06188	21.5
K06189	19.33
K06190	19.33
K06191	0
K06192	23.33
K06193	0.83
K06194	20
K06195	20
K06196	9.51
K06197	0
K06198	0
K06199	25.28
K06200	17.83
K06201	4.5
K06202	19.33
K06203	0
K06204	19.33
K06205	0
K06206	11.1
K06207	37.85
K06208	0.33
K06209	5.85
K06211	0
K06212	0
K06213	35.1
K06214	0
K06215	5.29
K06216	0
K06217	35.45
K06218	0.67
K06219	0
K06221	0
K06222	12.66
K06223	23.45
K06257	0
K06281	3.11
K06282	5.91
K06283	14.38
K06284	21.31
K06285	0.12
K06286	0
K06287	57.18
K06289	0
K06295	27.06
K06296	21.59
K06297	27.06
K06298	3.87
K06305	0
K06306	1.46
K06307	8.64
K06308	0
K06310	3.96
K06311	0
K06312	0
K06313	0
K06317	10.18
K06320	7.5
K06324	0
K06327	0
K06328	0
K06329	0
K06330	0
K06331	9.23
K06333	14.18
K06334	14.3
K06335	0
K06337	0
K06338	0
K06345	0
K06346	14.85
K06347	0
K06348	0
K06350	1.21
K06351	4.54
K06373	14.18
K06374	14.18
K06377	0
K06378	14.18
K06379	14.18
K06381	22.88
K06382	14.18
K06383	10.43
K06384	2.1
K06385	7.19
K06386	0
K06387	13.93
K06390	14.18
K06391	10.43
K06392	13.97
K06393	14.18
K06394	14.18
K06395	10.18
K06396	14.18
K06397	14.18
K06398	14.3
K06399	14.18
K06400	13.74
K06402	10.18
K06403	3.75
K06404	3.75
K06405	14.99
K06406	14.99
K06407	15.66
K06408	0.85
K06409	21.51
K06410	12.45
K06411	12.45
K06412	14.18
K06413	0
K06415	8.31
K06416	2.1
K06419	0
K06421	0
K06423	8.45
K06425	1.13
K06426	0
K06434	0.37
K06436	2.64
K06438	14.18
K06439	0.08
K06440	0.04
K06441	0
K06442	14.85
K06443	0
K06445	30.66
K06446	34.66
K06447	0
K06518	20.45
K06580	0
K06591	0
K06595	0
K06596	0
K06597	0
K06598	0
K06599	0
K06600	0
K06601	0
K06602	0
K06603	33.15
K06605	0
K06606	0
K06608	0.35
K06609	0.04
K06610	0
K06714	0
K06718	19.33
K06720	19.33
K06726	0.83
K06794	0
K06857	3.46
K06858	19.33
K06859	0
K06860	12.66
K06861	23.67
K06864	6.84
K06866	0
K06867	31.99
K06871	27.91
K06872	35.33
K06873	0
K06876	0
K06877	0.02
K06878	12.87
K06879	19.33
K06880	0.09
K06881	18.52
K06882	0
K06883	0
K06884	0
K06885	2.17
K06886	31.99
K06887	0
K06888	10.69
K06889	64.59
K06890	0
K06891	20.54
K06893	4.67
K06894	30.5
K06895	32.01
K06896	1.02
K06897	5.05
K06898	5.96
K06899	0
K06900	0
K06901	38.14
K06902	23.75
K06903	0.12
K06904	0.92
K06905	0
K06906	0
K06907	0.12
K06908	0
K06909	1.93
K06910	28.04
K06911	64.7
K06912	4
K06915	24.6
K06916	19.33
K06917	19.44
K06918	0
K06919	13.8
K06920	23.96
K06921	8.34
K06922	0
K06923	33.19
K06925	21.19
K06926	3.75
K06928	0.41
K06929	8.45
K06933	0
K06934	0.67
K06936	0
K06937	0
K06938	19.33
K06940	27.46
K06941	50.51
K06942	37.85
K06945	0
K06946	0
K06948	0
K06949	37.85
K06950	49.06
K06951	0
K06952	3.75
K06953	4
K06954	0
K06955	0
K06956	0.83
K06957	0
K06958	33.51
K06959	37.85
K06960	14.85
K06962	1.73
K06966	43.72
K06967	14.18
K06968	0
K06969	33.51
K06970	0.67
K06971	0.12
K06972	4.86
K06973	9.46
K06974	0
K06975	22.23
K06976	0.02
K06978	2.69
K06979	0
K06980	19.33
K06982	0
K06985	0
K06986	0
K06987	11.42
K06988	4.67
K06989	20.66
K06990	0.04
K06991	19.33
K06992	0
K06993	0
K06994	0.8
K06995	25.32
K06996	4.67
K06997	53.85
K06998	2.88
K06999	40.16
K07000	19.83
K07001	43.37
K07002	19.39
K07003	12.33
K07004	0
K07005	11.26
K07006	28
K07007	68.76
K07008	2.92
K07009	10.43
K07010	5.53
K07011	10.83
K07012	20
K07013	0
K07014	0
K07015	12.45
K07016	0
K07017	15.33
K07018	19.33
K07019	19.33
K07020	0
K07023	12.54
K07024	75.77
K07025	56.84
K07026	0
K07027	36.67
K07028	0
K07029	0
K07030	5.73
K07031	0
K07032	22.67
K07033	1.29
K07034	0.02
K07035	0.98
K07037	18.27
K07038	21.39
K07039	0
K07040	34.18
K07042	34.18
K07043	45.53
K07044	0
K07045	23.06
K07046	0
K07047	30.34
K07048	0
K07050	12.66
K07051	0.67
K07052	66.84
K07053	55.54
K07054	19.33
K07056	60.85
K07057	0.21
K07058	60.81
K07059	0
K07062	0
K07063	0
K07064	0
K07065	0
K07066	0
K07067	1.85
K07068	69.32
K07069	0.41
K07070	0
K07071	4.34
K07074	0.27
K07075	0
K07076	1.31
K07077	0
K07078	21.02
K07079	15.91
K07080	38.41
K07082	34.1
K07084	0
K07085	28.53
K07086	0
K07088	83.43
K07089	6.07
K07090	103.57
K07091	23.67
K07092	0
K07093	19.33
K07094	0
K07095	19.86
K07096	0
K07097	0
K07098	46.98
K07099	10.43
K07100	0
K07101	20.83
K07102	20
K07104	1.5
K07105	5.37
K07106	2.9
K07107	85.86
K07109	0
K07110	0.67
K07112	45.18
K07113	0
K07114	20.94
K07115	19.33
K07116	0
K07117	19.33
K07118	16.46
K07119	16.66
K07120	0
K07121	0
K07122	0
K07123	0
K07124	12.32
K07125	0
K07126	14.3
K07127	0
K07129	0.88
K07130	32.24
K07131	0
K07132	0
K07133	20.51
K07136	0
K07137	34.12
K07138	1.5
K07139	26.18
K07140	19.33
K07141	21.64
K07145	1.5
K07146	20.83
K07147	19.33
K07148	19.68
K07149	0.89
K07150	11.39
K07151	0
K07152	38.66
K07153	0
K07154	43.29
K07156	6.67
K07157	16.66
K07160	19.87
K07161	0
K07162	0
K07164	5.22
K07165	93.3
K07166	5.64
K07167	0
K07168	4
K07169	16.66
K07171	14.56
K07172	0
K07173	5.93
K07175	22.49
K07177	0
K07178	0
K07180	20.97
K07181	0.9
K07182	0
K07183	19.77
K07184	0
K07186	0
K07192	14.96
K07213	28.63
K07214	1.5
K07215	0
K07216	26.48
K07217	7.53
K07218	0
K07219	6.88
K07220	10.64
K07221	2.01
K07222	12.66
K07223	13.33
K07224	0
K07225	12.66
K07226	0
K07227	0
K07228	0.12
K07229	0
K07230	19.33
K07231	15.33
K07232	38.66
K07233	19.33
K07234	15.33
K07235	0
K07236	0
K07237	0
K07238	49.24
K07239	0.67
K07240	106.37
K07241	2.68
K07243	20.02
K07245	6.67
K07246	42.78
K07248	0
K07250	15.87
K07251	0
K07257	0.47
K07258	87.11
K07259	21.5
K07260	18.5
K07261	0
K07262	23.33
K07263	25.68
K07264	0
K07265	15.33
K07266	15.33
K07267	0.67
K07268	0
K07269	0
K07270	0
K07271	27.1
K07272	0
K07273	6.39
K07274	6.67
K07275	19.33
K07276	0.67
K07277	23.67
K07278	19.33
K07279	0
K07280	0
K07282	20.47
K07283	0
K07284	14.79
K07285	0
K07286	0
K07287	19.33
K07288	0
K07289	19.33
K07290	19.33
K07300	8.66
K07301	26.2
K07302	22
K07303	22
K07304	27.34
K07305	27.01
K07306	2.03
K07307	1.36
K07308	0.67
K07309	0
K07310	0
K07311	0
K07312	0
K07313	18.08
K07314	0
K07315	9.12
K07316	7.6
K07317	0.88
K07318	0.67
K07319	0
K07320	19.33
K07321	1.34
K07322	6.4
K07323	19.33
K07326	12.66
K07334	1.34
K07335	19.26
K07336	35.99
K07337	0
K07338	15.33
K07339	0.67
K07340	0
K07341	1.34
K07343	9.4
K07344	2.67
K07345	73.98
K07346	2.67
K07347	18
K07348	0
K07349	0
K07350	0
K07351	0
K07354	0
K07355	0
K07356	0
K07357	12.66
K07358	0
K07386	4.37
K07387	16
K07389	0
K07390	19.33
K07391	38.52
K07393	0
K07394	0
K07395	19.33
K07396	0
K07397	25.67
K07399	19.33
K07400	0
K07401	19.33
K07402	22.55
K07403	8.84
K07404	4.6
K07405	4.34
K07406	8.47
K07407	42.34
K07442	0
K07443	1.36
K07444	27.35
K07445	0
K07447	37.85
K07448	13.17
K07451	0.24
K07452	0.11
K07454	0.02
K07455	9.99
K07456	17.85
K07457	0
K07458	1.59
K07459	2.17
K07460	29.52
K07461	1.85
K07462	37.85
K07464	11.4
K07465	0
K07467	0
K07469	0
K07470	0
K07471	0
K07473	7.5
K07474	10.6
K07476	0
K07478	38.92
K07479	0
K07480	0
K07481	2.67
K07482	0
K07483	13.2
K07484	4.25
K07485	8.33
K07486	0
K07487	0
K07488	0
K07490	0
K07491	26.44
K07492	0
K07493	0
K07494	0
K07495	0
K07496	5.11
K07497	47.67
K07498	0.02
K07499	0
K07501	19.33
K07502	4.42
K07503	0
K07504	0.11
K07505	0
K07506	15.33
K07507	19.85
K07516	47.32
K07518	0
K07533	26.13
K07535	0
K07536	0
K07543	0
K07544	0
K07546	0
K07550	0
K07552	48.01
K07559	0.38
K07560	17.85
K07566	38.1
K07568	41.52
K07570	0
K07571	2.1
K07574	33.51
K07576	18.33
K07577	4
K07584	14.18
K07586	0
K07588	4.34
K07589	0
K07590	9.44
K07592	0
K07636	39.35
K07637	0
K07638	38.66
K07639	0
K07640	0
K07641	0
K07642	4
K07643	0
K07644	42.66
K07645	0
K07646	25.92
K07647	0
K07648	0
K07649	70.65
K07650	0.88
K07651	0
K07652	8.45
K07653	0
K07654	0
K07657	20
K07658	15.68
K07659	38.66
K07660	0
K07661	0
K07662	0
K07663	0
K07664	4
K07665	32.67
K07666	0
K07667	23.75
K07668	8.45
K07669	0
K07670	0
K07673	2.67
K07674	0
K07675	4
K07676	0
K07677	0
K07678	0
K07679	15.33
K07680	0
K07681	0
K07683	0
K07684	2.67
K07685	0
K07686	0
K07687	4
K07688	0
K07689	0
K07690	19.33
K07693	0
K07694	0.25
K07696	0
K07699	23.55
K07700	0
K07701	0
K07702	0
K07703	0
K07704	0.02
K07705	0.96
K07706	10.7
K07707	10.54
K07708	19.33
K07709	0
K07710	0.02
K07711	0
K07712	19.33
K07713	5.84
K07714	0.02
K07715	0
K07716	0
K07717	0.9
K07718	98.3
K07719	0.9
K07720	103.07
K07722	0
K07723	1.74
K07724	0
K07726	12.66
K07727	14.6
K07729	18.89
K07733	18
K07734	19.33
K07735	20.67
K07736	5.76
K07738	34.18
K07739	0
K07740	0
K07741	0.11
K07742	14.18
K07746	0
K07749	70.65
K07751	0
K07757	0
K07768	0
K07770	0.88
K07771	0
K07772	0
K07773	0
K07774	51.32
K07775	0
K07776	0
K07777	12.2
K07778	0
K07781	0
K07782	4
K07783	0
K07784	0.72
K07786	0
K07787	7.01
K07788	19.33
K07789	19.33
K07790	0
K07791	0.67
K07792	0
K07793	18
K07794	19.33
K07795	15.33
K07796	0
K07797	0
K07798	6.34
K07799	23.33
K07800	0
K07803	0
K07804	0
K07806	0
K07807	12.66
K07810	0
K07811	0
K07812	0
K07813	13.72
K07814	4.22
K07816	22.4
K07821	0
K07823	0
K07862	0.5
K07979	23.73
K08068	0
K08070	0
K08077	0
K08081	0
K08082	0
K08083	0
K08084	0
K08086	19.33
K08087	0
K08088	0
K08092	0.67
K08093	0.02
K08094	0.04
K08095	0
K08097	0
K08100	0
K08137	0
K08138	2.17
K08139	0
K08151	0.82
K08152	0
K08153	0.22
K08154	0
K08156	1.5
K08159	0
K08160	0
K08161	0
K08162	0
K08163	0
K08164	1.34
K08166	6.67
K08167	15.33
K08168	0.11
K08169	39.33
K08170	0
K08172	0
K08173	0
K08177	0.81
K08178	0
K08191	2.17
K08194	4.02
K08195	0
K08196	0
K08217	6.04
K08218	22.17
K08219	0.67
K08220	0
K08221	0
K08222	1.46
K08223	7.54
K08224	17.35
K08225	0
K08226	0
K08227	0
K08234	2.43
K08252	0
K08253	0
K08255	0
K08256	0
K08259	0
K08260	0
K08261	0
K08276	0
K08277	0
K08279	0
K08280	0
K08281	14.37
K08282	0.67
K08289	20
K08295	19.33
K08296	1.5
K08297	0
K08298	0
K08299	4
K08300	19.33
K08301	37.6
K08302	1.45
K08303	38.75
K08304	19.33
K08305	19.33
K08306	0
K08307	23
K08308	0
K08309	38.09
K08310	0.67
K08311	20
K08312	0
K08313	0.02
K08314	0.63
K08315	0
K08316	5.16
K08317	0.02
K08318	0
K08319	0
K08320	0
K08321	1.52
K08322	0
K08323	10.69
K08324	0
K08325	3.67
K08326	0
K08344	0
K08348	0
K08349	0
K08350	0
K08351	27.33
K08352	0
K08353	0
K08354	0
K08355	0
K08356	0
K08357	0
K08358	0
K08359	0
K08363	0
K08364	0
K08365	0.12
K08368	0
K08369	6.67
K08372	0
K08384	19.34
K08475	0
K08476	0
K08478	0
K08482	8
K08483	26.1
K08484	0
K08485	0
K08566	0
K08586	0
K08587	0.32
K08589	0
K08591	37.74
K08598	0
K08600	9.03
K08602	5.64
K08603	0
K08604	0
K08605	0
K08641	5.34
K08642	0
K08643	0
K08644	0.09
K08646	0
K08652	0
K08659	3.75
K08676	2.17
K08677	4
K08678	16.46
K08679	2.84
K08680	2.68
K08681	1.33
K08682	0
K08685	0
K08686	0
K08687	0
K08688	0
K08691	4
K08692	0
K08693	0
K08698	0.2
K08714	0
K08715	0
K08717	0.67
K08720	0
K08721	0
K08722	8.7
K08723	0
K08724	0
K08728	0
K08738	34.66
K08744	27.78
K08762	0
K08884	27.33
K08926	0
K08927	0
K08928	0
K08929	0
K08961	0
K08963	8.66
K08964	0
K08965	0
K08967	0
K08969	0
K08970	0
K08972	20.11
K08973	19.33
K08974	11.14
K08976	0
K08977	0
K08978	6.65
K08981	0.56
K08982	0.94
K08983	19.33
K08984	3.53
K08986	1.29
K08987	0.02
K08988	4
K08989	0
K08990	0
K08992	0
K08993	0
K08994	20.66
K08995	30
K08996	0
K08997	0
K08998	37.85
K08999	2.84
K09000	0.76
K09001	19.83
K09002	0
K09003	4
K09004	1.47
K09005	23.5
K09007	20
K09009	0
K09011	12
K09013	9.9
K09014	9.03
