function.	GI_4
K03198	3.33
K03199	3.33
K03200	3.33
K03201	3.33
K03202	0
K03203	0
K03204	0
K03205	22.9
K03207	0
K03208	0
K03210	70.81
K03212	0
K03214	0
K03215	54.6
K03216	71.28
K03217	76.58
K03218	72.38
K03219	2.4
K03220	2.4
K03221	0.4
K03222	2.4
K03223	2.4
K03224	2.4
K03225	2.4
K03226	2.4
K03227	2.4
K03228	2.4
K03229	2.4
K03230	2.4
K03269	9.49
K03270	10.59
K03271	27.53
K03272	14.54
K03273	26.23
K03274	22.23
K03275	2
K03276	0
K03278	0
K03279	0
K03280	0
K03281	32.58
K03282	66.29
K03284	75.15
K03285	0
K03286	15.89
K03287	0
K03288	4
K03289	0
K03290	0
K03291	0
K03292	16.98
K03293	25.25
K03294	50.15
K03296	70.51
K03297	10.26
K03298	0.12
K03299	19.43
K03300	2.12
K03301	18
K03303	9.5
K03304	0
K03305	15.56
K03306	46.44
K03307	30.99
K03308	44.34
K03309	0
K03310	57.74
K03311	44.87
K03312	21.42
K03313	27.87
K03314	0
K03315	13.74
K03316	26.76
K03317	6.72
K03319	0.89
K03320	59.55
K03321	38.2
K03322	27.33
K03324	57.67
K03325	16.78
K03326	0.2
K03327	28.36
K03328	3.81
K03329	0
K03332	3.9
K03333	0
K03335	6.74
K03336	6.74
K03337	6.74
K03338	3.89
K03339	0
K03340	33.07
K03342	2
K03343	0
K03346	0.59
K03365	0
K03366	0
K03367	8.15
K03379	0
K03380	0
K03381	0
K03382	0.5
K03385	1.02
K03386	68.31
K03387	3.7
K03388	1.4
K03389	1.9
K03390	1.9
K03391	0
K03392	0
K03394	7.58
K03395	0
K03396	0
K03399	5.77
K03402	43.67
K03403	0
K03404	0
K03405	0
K03406	264.23
K03407	71.46
K03408	131.08
K03409	40.79
K03410	24.27
K03411	34.09
K03412	72.74
K03413	105.09
K03414	9.89
K03415	7.64
K03416	0
K03417	8.99
K03418	3.66
K03424	97.08
K03425	0
K03426	32.37
K03427	76.35
K03428	0
K03429	27.51
K03430	13.66
K03431	56.94
K03432	0
K03433	0
K03435	0
K03436	22.9
K03437	56.04
K03438	72.4
K03439	69.61
K03442	15.99
K03444	0
K03445	0
K03446	11.49
K03449	23.22
K03451	1.55
K03453	25.2
K03455	41.13
K03457	6.09
K03458	23.04
K03459	0
K03462	1.01
K03464	6.99
K03465	4.5
K03466	111.62
K03468	0
K03469	57.59
K03470	71.78
K03471	14.81
K03472	0
K03473	0.5
K03474	24.73
K03475	23.77
K03476	4.74
K03477	0
K03478	0.36
K03480	9.24
K03481	8.79
K03482	0
K03483	1.84
K03484	54.21
K03485	0
K03486	4.43
K03487	16
K03488	28.79
K03489	14.77
K03490	0
K03491	4.22
K03492	3.19
K03493	0
K03495	52.95
K03496	131.62
K03497	104.49
K03498	50.27
K03499	85.35
K03500	61.94
K03501	57.44
K03502	22.97
K03503	13.88
K03516	2
K03517	60.59
K03518	10.66
K03519	0.51
K03520	0
K03521	41.28
K03522	41.2
K03523	58.74
K03524	82.52
K03525	69.65
K03526	71.19
K03527	71.71
K03528	0
K03529	54.54
K03530	107.43
K03531	71.78
K03532	0
K03533	0.5
K03534	2.9
K03535	2
K03536	68.22
K03537	0
K03543	10.99
K03544	72.61
K03545	73.58
K03546	9.17
K03547	23.01
K03548	0
K03549	31.12
K03550	71.78
K03551	71.78
K03553	71.89
K03554	8.99
K03555	52.95
K03556	5.74
K03557	8.99
K03558	10.39
K03559	85.31
K03560	10.29
K03561	85.14
K03562	10.29
K03563	25.27
K03564	33.78
K03565	56.07
K03566	44.02
K03567	0.5
K03568	43.52
K03569	77.34
K03570	35.48
K03571	33.93
K03572	52.95
K03573	0.4
K03574	102.15
K03575	45.82
K03576	8.99
K03577	5.33
K03578	41.66
K03579	15.24
K03580	0
K03581	28.27
K03582	0
K03583	0
K03584	71.58
K03585	84.83
K03586	8.99
K03587	43.76
K03588	72.18
K03589	68.28
K03590	31.93
K03591	0
K03592	42.97
K03593	50.05
K03594	18.29
K03595	57.44
K03596	71.78
K03597	8.99
K03598	8.99
K03599	8.99
K03600	8.99
K03601	71.78
K03602	72.08
K03603	0
K03604	0
K03605	19.46
K03606	8.16
K03607	2
K03608	32.02
K03609	33.24
K03610	32.02
K03611	8.99
K03612	21.05
K03613	21.66
K03614	24.51
K03615	24.91
K03616	9.89
K03617	24.51
K03618	0
K03619	0
K03620	0.5
K03621	65.13
K03623	0.31
K03624	65.25
K03625	71.78
K03628	84.31
K03629	61.89
K03630	57.93
K03631	71.78
K03632	0
K03633	0
K03634	9.89
K03635	8.99
K03636	9.19
K03637	13.9
K03638	6.99
K03639	19.56
K03640	9.89
K03641	9.89
K03642	40.97
K03643	8.99
K03644	40.12
K03645	0
K03646	33.15
K03647	17.3
K03648	53.34
K03649	0.13
K03650	52.95
K03651	6.99
K03652	13.54
K03653	0
K03654	69.85
K03655	157.36
K03656	8.99
K03657	170.21
K03658	2
K03660	24.68
K03664	71.78
K03665	71.58
K03666	31.74
K03667	10.41
K03668	0
K03669	2
K03670	4
K03671	83.74
K03672	6.99
K03673	8.99
K03674	0
K03675	0
K03676	9.31
K03680	0
K03683	0
K03684	33.17
K03685	71.78
K03686	106.85
K03687	72.09
K03688	31.48
K03690	8.99
K03693	0
K03694	15.08
K03695	67.34
K03696	61.22
K03697	16.12
K03698	35.19
K03699	62.09
K03700	3.09
K03701	142.28
K03702	71.78
K03703	72.45
K03704	96.24
K03705	56.94
K03706	6.63
K03707	11.86
K03708	25.76
K03709	0.92
K03710	99.19
K03711	67.69
K03712	0
K03713	0
K03715	0
K03716	36.56
K03717	5.66
K03718	6.51
K03719	80.12
K03720	0
K03721	0.88
K03722	28.22
K03723	71.78
K03724	21.7
K03727	18.33
K03731	0
K03732	0
K03733	44.05
K03734	68.74
K03735	4.08
K03736	4.08
K03737	67.17
K03738	3.2
K03739	10.96
K03740	10.96
K03741	14.25
K03742	40.57
K03743	32.64
K03744	64.11
K03745	9.89
K03746	8.99
K03747	8.99
K03748	14.34
K03749	8.99
K03750	22.21
K03752	15
K03753	12.5
K03755	0
K03756	0.8
K03757	0
K03758	2.34
K03759	0
K03760	0.5
K03761	2.24
K03762	13.76
K03763	33.36
K03764	0
K03765	0
K03767	20.33
K03768	63.87
K03769	27.01
K03770	39.07
K03771	24.73
K03772	17.34
K03773	14.34
K03774	8.99
K03775	2.5
K03776	13.98
K03777	0
K03778	23.22
K03779	0
K03780	0
K03781	29.21
K03782	2.4
K03783	29
K03784	10.83
K03785	18.98
K03786	49.36
K03787	13.15
K03788	0
K03789	49.57
K03790	73.34
K03791	2
K03793	0
K03794	0
K03795	2
K03796	0
K03797	74.51
K03798	97.47
K03799	29.82
K03800	42.89
K03801	39.85
K03802	24.35
K03803	2.52
K03804	0
K03805	3.66
K03806	8.99
K03807	0
K03808	10.99
K03809	7.88
K03810	0
K03811	3.5
K03812	0
K03813	1.26
K03814	9.39
K03815	0
K03816	45.52
K03817	0.62
K03818	14.34
K03819	0
K03820	24.73
K03821	12.65
K03823	59.81
K03824	8.39
K03825	0.12
K03826	19.38
K03827	5.95
K03828	0.66
K03829	0
K03830	0.62
K03831	8.99
K03832	42.12
K03833	4.58
K03834	0.5
K03835	0.8
K03836	0
K03837	0
K03838	0
K03839	0.5
K03840	0
K03841	9.89
K03851	0
K03852	0
K03855	0.27
K03856	30.52
K03862	2
K03863	6.99
K03885	29.57
K03889	0
K03890	0
K03891	0
K03892	50.01
K03893	7.54
K03894	0
K03895	0
K03896	0
K03897	0
K03918	0
K03919	8.99
K03921	0
K03923	0.95
K03924	168.16
K03925	67.33
K03926	9.89
K03928	2.9
K03929	18.2
K03930	0
K03931	15.5
K03932	0.5
K03933	2
K03969	4.56
K03970	0.9
K03971	0
K03972	14.34
K03973	6.78
K03974	0.9
K03975	37.61
K03976	44.66
K03977	71.78
K03978	39.11
K03979	71.78
K03980	71.12
K03981	8.99
K04013	0
K04014	0.44
K04015	0
K04016	0
K04017	0
K04018	0
K04019	1.75
K04020	0
K04021	0
K04022	0
K04023	3.36
K04024	3.4
K04025	0
K04026	1.18
K04027	3.02
K04028	4.91
K04029	3.35
K04030	2.8
K04031	3.85
K04032	0.78
K04033	0
K04034	0.36
K04035	0.4
K04037	0
K04038	0
K04039	0
K04040	0
K04041	7.88
K04042	56.04
K04043	73.49
K04044	10.99
K04045	0.76
K04046	2
K04047	30.33
K04049	0
K04051	0
K04052	0
K04053	0
K04054	0
K04056	0
K04057	0
K04058	0.4
K04059	0
K04060	0
K04061	31.52
K04062	8.99
K04063	5.66
K04064	0
K04065	4.56
K04066	71.78
K04067	0
K04068	49.52
K04069	106.36
K04070	26.08
K04072	47.29
K04073	0
K04074	39.47
K04075	70.22
K04076	5.96
K04077	87.35
K04078	86.78
K04079	52.58
K04080	0
K04081	0
K04082	8.99
K04083	51.35
K04084	24.73
K04085	12.65
K04086	0.12
K04087	10.89
K04088	11.39
K04090	15.98
K04091	2
K04092	21.66
K04093	2.32
K04094	22.06
K04095	29.73
K04096	72.36
K04098	0
K04099	0
K04100	0
K04101	0
K04102	6.99
K04103	0.55
K04109	0
K04110	3.33
K04127	0.67
K04128	0
K04333	0
K04334	0
K04335	0
K04336	0
K04337	0
K04338	0
K04343	0
K04477	9.38
K04478	0
K04480	0.2
K04485	56.47
K04486	47.92
K04487	99.39
K04488	57.93
K04516	0.82
K04517	67.33
K04518	2.87
K04561	3.33
K04562	25.83
K04564	56.05
K04565	8.29
K04566	0.75
K04567	71.03
K04568	0
K04618	0
K04651	21.34
K04652	21.49
K04653	20.04
K04654	20.04
K04655	24.01
K04656	19.49
K04691	0
K04708	0
K04719	0
K04720	8.66
K04744	24.43
K04748	0
K04749	42.35
K04750	15.55
K04751	45.25
K04752	8.99
K04753	0.4
K04754	10.29
K04755	16.31
K04756	6.99
K04757	37.52
K04758	108.52
K04759	89.31
K04760	8.99
K04761	9.49
K04762	9.49
K04763	80.23
K04764	24.23
K04765	15.24
K04766	0
K04767	15.9
K04768	0
K04769	23.65
K04770	0.9
K04771	74.32
K04772	9.49
K04773	7.72
K04774	0
K04775	0
K04780	0
K04781	0.5
K04782	3.88
K04783	0.5
K04784	0.5
K04785	0
K04786	0
K04794	0
K04805	0
K04835	0.43
K04844	1
K04940	0.52
K04962	0
K05020	1.52
K05245	0.2
K05275	0
K05281	0
K05286	0
K05296	0
K05297	2
K05299	0
K05301	0
K05303	0.67
K05304	0
K05306	11.95
K05311	6.58
K05337	40.74
K05338	0
K05339	0
K05340	12.1
K05341	4.68
K05342	0
K05343	14.21
K05346	0.99
K05349	121.5
K05350	11.6
K05351	2.04
K05352	0.1
K05358	0
K05362	0
K05363	0
K05364	25.15
K05365	0
K05366	77.81
K05367	11.99
K05368	0
K05372	0
K05373	0
K05374	0
K05375	2
K05396	1.52
K05499	16.25
K05501	8.99
K05515	67.55
K05516	25.97
K05517	0
K05520	24.54
K05521	0
K05522	0
K05523	0
K05524	10.99
K05526	0
K05527	5.33
K05539	8.99
K05540	28.21
K05541	14.34
K05548	3.33
K05549	0
K05550	3.33
K05559	6.99
K05560	6.99
K05561	6.99
K05562	6.99
K05563	6.99
K05564	6.99
K05565	0
K05566	0.56
K05567	0.28
K05568	0.44
K05569	0.28
K05570	0.28
K05571	0.28
K05576	0.55
K05577	0
K05578	0
K05589	12.9
K05590	0
K05591	8.99
K05592	25.11
K05593	1.2
K05594	0
K05595	32.45
K05596	7.89
K05597	2
K05599	0
K05600	0
K05601	33.35
K05602	0
K05603	2
K05606	15.91
K05655	0.55
K05658	0.55
K05685	2
K05687	0
K05708	0
K05709	0
K05710	5.66
K05711	0
K05712	17.64
K05713	0
K05714	0
K05715	0
K05739	0.5
K05747	0
K05772	5.5
K05773	5.1
K05774	0.5
K05775	0
K05776	0.9
K05777	0
K05778	0
K05779	0
K05780	1.49
K05781	1.49
K05782	13.98
K05783	0
K05784	0
K05785	0
K05786	33.71
K05787	0
K05788	11.69
K05789	0
K05790	0
K05791	0
K05792	0.5
K05793	0
K05794	27.71
K05795	2.58
K05796	2.07
K05797	0
K05798	0
K05799	18.68
K05800	12.32
K05801	0
K05802	0
K05803	0
K05804	0
K05805	2.4
K05807	24.73
K05808	53.08
K05809	0
K05810	48.13
K05811	0.5
K05812	10.36
K05813	26.3
K05814	26.3
K05815	27.05
K05816	20.33
K05817	0
K05818	0
K05819	0
K05820	16.15
K05822	0.24
K05823	0.12
K05824	0
K05825	13.19
K05826	0
K05827	0
K05828	0
K05829	0
K05830	0
K05831	0
K05832	15.19
K05833	15.31
K05834	8.99
K05835	0
K05836	2
K05837	39.67
K05838	18.33
K05839	0
K05841	0
K05844	0.2
K05845	4.87
K05846	16.96
K05847	11.97
K05851	0
K05873	7.24
K05874	17.64
K05875	12.65
K05876	0
K05877	0
K05878	13.62
K05879	13.62
K05880	0
K05881	0
K05882	0
K05884	0
K05886	2
K05887	0
K05895	6.18
K05896	54.54
K05898	0
K05910	0
K05913	0
K05916	11.36
K05919	9.33
K05921	7.32
K05922	0
K05927	0
K05929	0
K05934	7.98
K05936	7.98
K05937	0
K05939	14.34
K05946	41.08
K05952	0
K05962	0
K05964	3.17
K05966	1.52
K05967	3.88
K05970	23.64
K05973	8.99
K05979	5.61
K05982	0.4
K05984	0
K05985	8.27
K05988	1.1
K05989	20.18
K05991	0
K05992	0
K05994	0
K05995	17.77
K05997	0
K05998	2
K05999	0
K06001	32.53
K06006	0
K06011	0.78
K06012	24.05
K06013	9.49
K06015	34.18
K06016	39.79
K06019	15.45
K06020	8.99
K06023	51.35
K06024	54.54
K06027	0
K06033	0
K06039	0.8
K06041	25.09
K06042	7.98
K06044	6.99
K06045	14.34
K06048	8.99
K06049	0
K06073	0
K06074	0
K06075	7.39
K06076	9.69
K06077	23.73
K06078	0
K06079	0
K06080	0
K06113	16.11
K06118	0.55
K06120	0.5
K06121	0.5
K06122	0.5
K06131	66.29
K06132	6.99
K06133	10.38
K06134	8.99
K06135	0
K06136	0
K06137	3.66
K06138	0
K06139	0
K06140	0
K06141	0
K06142	27.03
K06143	2
K06144	0
K06145	7.33
K06146	0
K06147	427.83
K06148	19.1
K06149	0
K06151	10.65
K06152	10.65
K06153	78.64
K06155	1.77
K06156	0
K06157	1.1
K06158	54.32
K06159	0
K06160	2
K06162	1.49
K06163	1.49
K06164	1.49
K06165	1.49
K06166	1.49
K06167	15.89
K06168	72.09
K06169	0
K06173	74.89
K06175	0
K06176	0
K06177	20.33
K06178	67.63
K06179	22.4
K06180	117.2
K06181	19.67
K06182	21.01
K06183	30.95
K06186	8.99
K06187	71.78
K06188	27.5
K06189	9.49
K06190	8.99
K06191	19.23
K06192	9.89
K06193	6.54
K06194	8.99
K06195	23.33
K06196	25.54
K06197	0
K06198	0.12
K06199	78.04
K06200	10.76
K06201	24.75
K06202	8.99
K06203	0
K06204	11.59
K06205	0
K06206	24.73
K06207	71.7
K06208	1.28
K06209	9.42
K06211	1
K06212	0
K06213	33.52
K06214	0
K06215	29.05
K06216	0
K06217	51.43
K06218	3.16
K06219	0
K06221	0.1
K06222	5.66
K06223	68.6
K06257	0
K06281	19.04
K06282	21.39
K06283	24.05
K06284	46.78
K06285	1
K06286	0.59
K06287	80.05
K06289	0.16
K06295	51.53
K06296	35.69
K06297	50.1
K06298	2.02
K06305	0
K06306	5.45
K06307	15.5
K06308	0.27
K06310	2.46
K06311	0.24
K06312	1.02
K06313	0
K06317	22.83
K06320	3
K06324	0
K06327	0
K06328	0
K06329	0.75
K06330	2.17
K06331	18.49
K06333	23.75
K06334	25.42
K06335	0
K06337	1.22
K06338	0.75
K06345	1
K06346	61.77
K06347	0
K06348	0.2
K06350	3.92
K06351	3.37
K06373	23.65
K06374	23.65
K06377	0
K06378	25.05
K06379	25.05
K06381	41.57
K06382	24.05
K06383	23.65
K06384	8.6
K06385	9.66
K06386	0
K06387	23.4
K06390	24.05
K06391	23.4
K06392	23.93
K06393	24.05
K06394	24.05
K06395	23.4
K06396	24.05
K06397	24.05
K06398	24.05
K06399	24.05
K06400	22.74
K06402	22.9
K06403	1.02
K06404	1.02
K06405	25.1
K06406	25.1
K06407	26.76
K06408	4.27
K06409	39.58
K06410	17.92
K06411	17.92
K06412	24.58
K06413	0
K06415	9.62
K06416	10.21
K06419	0
K06421	0.12
K06423	16.77
K06425	3.33
K06426	0
K06434	0.88
K06436	8.56
K06438	24.05
K06439	1.27
K06440	1.27
K06441	0.4
K06442	58.97
K06443	0
K06445	15.98
K06446	14.48
K06447	0
K06518	11.78
K06580	0
K06591	0
K06595	0
K06596	2
K06597	0
K06598	0
K06599	0
K06600	0
K06601	0
K06602	0
K06603	32.19
K06605	0
K06606	0
K06608	2.16
K06609	0.77
K06610	0
K06714	4.38
K06718	6.99
K06720	6.99
K06726	8.33
K06794	0.13
K06857	5.1
K06858	6.99
K06859	0
K06860	3.66
K06861	24.93
K06864	26.16
K06866	0
K06867	12.65
K06871	37.79
K06872	33.16
K06873	1.8
K06876	0
K06877	0.9
K06878	4.92
K06879	8.99
K06880	0.39
K06881	44.46
K06882	0
K06883	0
K06884	0
K06885	1.74
K06886	12.65
K06887	0
K06888	20.13
K06889	108.61
K06890	24.31
K06891	15.08
K06893	0.55
K06894	39.83
K06895	32.22
K06896	3.6
K06897	10.69
K06898	25.79
K06899	0
K06900	0
K06901	72.3
K06902	41.26
K06903	4.5
K06904	16.04
K06905	2.5
K06906	2
K06907	4.5
K06908	2
K06909	5.37
K06910	30.64
K06911	43.95
K06912	0
K06915	10.67
K06916	8.99
K06917	9.91
K06918	0
K06919	11.56
K06920	30.66
K06921	1.65
K06922	0
K06923	32.14
K06925	68.12
K06926	6.89
K06928	1.29
K06929	19.49
K06933	0
K06934	3.38
K06936	0
K06937	3.17
K06938	10.99
K06940	30.32
K06941	75.32
K06942	71.78
K06945	2
K06946	0
K06948	0.59
K06949	55.04
K06950	63.44
K06951	0.9
K06952	0
K06953	0
K06954	0
K06955	0
K06956	28.81
K06957	0
K06958	56.94
K06959	35.61
K06960	61.77
K06962	7.36
K06966	51.94
K06967	28.22
K06968	0.9
K06969	91.93
K06970	0
K06971	1
K06972	5.76
K06973	22.16
K06974	0
K06975	9.69
K06976	0.77
K06978	6.93
K06979	0
K06980	8.99
K06982	0
K06985	2
K06986	0
K06987	14.58
K06988	2.55
K06989	4.48
K06990	17.69
K06991	8.99
K06992	0
K06993	0
K06994	0.77
K06995	7.32
K06996	2
K06997	78.33
K06998	3.45
K06999	64.08
K07000	8.99
K07001	31.39
K07002	9.49
K07003	20.45
K07004	0
K07005	42.19
K07006	32.96
K07007	73.01
K07008	5.53
K07009	43.76
K07010	12.74
K07011	7.92
K07012	57.21
K07013	0.5
K07014	0
K07015	21.39
K07016	0.16
K07017	8.99
K07018	8.99
K07019	9.89
K07020	0
K07023	18.44
K07024	254.78
K07025	75.25
K07026	0
K07027	27.67
K07028	0
K07029	0.57
K07030	10.37
K07031	0.7
K07032	27.06
K07033	5.71
K07034	1.34
K07035	4.54
K07037	40.22
K07038	14.07
K07039	2
K07040	71.08
K07042	68.43
K07043	72.96
K07044	2
K07045	41.69
K07046	2.67
K07047	36.62
K07048	0.5
K07050	3.66
K07051	14.34
K07052	105.04
K07053	105.96
K07054	9.32
K07056	81.27
K07057	0.12
K07058	55.14
K07059	0
K07062	2.67
K07063	0
K07064	0
K07065	0
K07066	0
K07067	6.73
K07068	27.96
K07069	12.53
K07070	0
K07071	15.24
K07074	0
K07075	5.76
K07076	5.22
K07077	0
K07078	26.04
K07079	26.29
K07080	15.6
K07082	57.86
K07084	0.97
K07085	20.1
K07086	0
K07088	110.38
K07089	35.17
K07090	118.26
K07091	24.73
K07092	0
K07093	6.99
K07094	0
K07095	44.24
K07096	0.9
K07097	0
K07098	119.42
K07099	26.53
K07100	0
K07101	8.99
K07102	23.33
K07104	0.47
K07105	6.8
K07106	6.38
K07107	84.79
K07109	0.5
K07110	0.55
K07112	28.17
K07113	0.9
K07114	62.17
K07115	8.99
K07116	0
K07117	6.99
K07118	7.11
K07119	7.66
K07120	0.12
K07121	2.9
K07122	2
K07123	0
K07124	29.87
K07125	0
K07126	28.93
K07127	2
K07129	1.43
K07130	40.05
K07131	2
K07132	0.8
K07133	77.44
K07136	0
K07137	67.92
K07138	24.89
K07139	41.21
K07140	8.99
K07141	17.4
K07145	0.32
K07146	8.99
K07147	8.99
K07148	33.46
K07149	5.95
K07150	25.76
K07151	0.9
K07152	16.38
K07153	0
K07154	30.42
K07156	3.33
K07157	5.66
K07160	15.24
K07161	0
K07162	0
K07164	17.67
K07165	30.62
K07166	28.68
K07167	0
K07168	2.9
K07169	5.66
K07171	31.14
K07172	0
K07173	26.21
K07175	12.15
K07177	18.45
K07178	0
K07180	15.28
K07181	4.96
K07182	0.9
K07183	46.79
K07184	0
K07186	0
K07192	34.53
K07213	31.44
K07214	0
K07215	0
K07216	44.47
K07217	8.88
K07218	0
K07219	12.55
K07220	46.48
K07221	14.34
K07222	3.66
K07223	5.66
K07224	0
K07225	3.66
K07226	0.4
K07227	0
K07228	0
K07229	0
K07230	30.7
K07231	6.99
K07232	15.98
K07233	6.99
K07234	6.99
K07235	0
K07236	0
K07237	0
K07238	72.17
K07239	14.34
K07240	87.73
K07241	2.33
K07243	31.75
K07245	3.33
K07246	16.1
K07248	0
K07250	12.75
K07251	0
K07257	3.62
K07258	113.75
K07259	27.32
K07260	46.28
K07261	0
K07262	8.99
K07263	40.02
K07264	0
K07265	6.99
K07266	6.99
K07267	14.34
K07268	0
K07269	0
K07270	0
K07271	51.54
K07272	5.22
K07273	6.09
K07274	5.33
K07275	8.99
K07276	14.34
K07277	24.93
K07278	9.39
K07279	0
K07280	0
K07282	40.77
K07283	0
K07284	83.17
K07285	0
K07286	0
K07287	8.99
K07288	0
K07289	8.29
K07290	8.99
K07300	10.01
K07301	17.01
K07302	14.32
K07303	14.32
K07304	19.52
K07305	14.2
K07306	2.71
K07307	5.54
K07308	5.31
K07309	1.44
K07310	0.5
K07311	0.5
K07312	0.06
K07313	7.33
K07314	0
K07315	37.52
K07316	17.66
K07317	2.06
K07318	14.84
K07319	0
K07320	8.99
K07321	2.94
K07322	4.39
K07323	9.89
K07326	7.66
K07334	5.58
K07335	40.69
K07336	12.65
K07337	0
K07338	6.99
K07339	0.84
K07340	0
K07341	3.46
K07343	22.4
K07344	3.33
K07345	35.62
K07346	7.33
K07347	16.32
K07348	0
K07349	0
K07350	0
K07351	0
K07354	0
K07355	0
K07356	0
K07357	3.66
K07358	0
K07386	33.33
K07387	9.49
K07389	0
K07390	8.99
K07391	71.94
K07393	1
K07394	2
K07395	8.99
K07396	2
K07397	16.41
K07399	9.11
K07400	0
K07401	7.39
K07402	24.85
K07403	18.62
K07404	7.86
K07405	14.84
K07406	15.5
K07407	114.67
K07442	19.23
K07443	19.56
K07444	21.64
K07445	0
K07447	71.78
K07448	15.62
K07451	2.89
K07452	0.27
K07454	11.98
K07455	17.83
K07456	29.62
K07457	17.96
K07458	19.42
K07459	0.64
K07460	57.13
K07461	7.76
K07462	55.2
K07464	35.51
K07465	0
K07467	0.27
K07469	1.44
K07470	0
K07471	0.9
K07473	50.33
K07474	22.22
K07476	0
K07478	86.12
K07479	0
K07480	0
K07481	3.83
K07482	0.32
K07483	71.99
K07484	0
K07485	15
K07486	0
K07487	0.4
K07488	0.9
K07490	0
K07491	21.53
K07492	0
K07493	0
K07494	0
K07495	0
K07496	12.35
K07497	67.31
K07498	0
K07499	0
K07501	6.99
K07502	3.43
K07503	18.33
K07504	0.4
K07505	0
K07506	6.99
K07507	50.3
K07516	19.64
K07518	0
K07533	42.5
K07535	0
K07536	0
K07543	0
K07544	0
K07546	0
K07550	0
K07552	21.92
K07559	1.25
K07560	63.84
K07566	54.72
K07568	53.83
K07570	0
K07571	8.68
K07574	52.75
K07576	22.6
K07577	0
K07584	25.25
K07586	0.87
K07588	14.96
K07589	0
K07590	18.59
K07592	0
K07636	55.25
K07637	0
K07638	15.98
K07639	0
K07640	0
K07641	2
K07642	0
K07643	0
K07644	19.98
K07645	4
K07646	45.23
K07647	0
K07648	0
K07649	34.63
K07650	1.14
K07651	2.85
K07652	16.77
K07653	0
K07654	4.68
K07657	28.05
K07658	29.86
K07659	15.98
K07660	0
K07661	0
K07662	0
K07663	2
K07664	0
K07665	19.65
K07666	8
K07667	30.18
K07668	20.06
K07669	0
K07670	4.68
K07673	3.33
K07674	0
K07675	0
K07676	0
K07677	0.4
K07678	0
K07679	8.99
K07680	0
K07681	0
K07683	0.5
K07684	3.33
K07685	0
K07686	0
K07687	4
K07688	0
K07689	2
K07690	8.99
K07693	0
K07694	0
K07696	0.5
K07699	40.6
K07700	0
K07701	0
K07702	0
K07703	0
K07704	1.52
K07705	3.55
K07706	23.15
K07707	21.49
K07708	8.99
K07709	0.9
K07710	0
K07711	0
K07712	9.89
K07713	1.4
K07714	0.6
K07715	0
K07716	0
K07717	1.06
K07718	171.89
K07719	1.6
K07720	185.61
K07722	1.4
K07723	7.13
K07724	0
K07726	4.42
K07727	29.98
K07729	42.37
K07733	10.32
K07734	8.99
K07735	23.33
K07736	29.81
K07738	69.51
K07739	0.06
K07740	0
K07741	1.62
K07742	29.12
K07746	0.5
K07749	31.13
K07751	0
K07757	0
K07768	18.33
K07770	1.14
K07771	0
K07772	0.5
K07773	0
K07774	21.64
K07775	0
K07776	18.83
K07777	17.04
K07778	0
K07781	0
K07782	2
K07783	2.5
K07784	3.77
K07786	0
K07787	3.33
K07788	10.99
K07789	10.99
K07790	0
K07791	0
K07792	0
K07793	13.29
K07794	6.99
K07795	8.99
K07796	0
K07797	0
K07798	3.33
K07799	13.39
K07800	0
K07803	0.9
K07804	0
K07806	0
K07807	3.66
K07810	0
K07811	0
K07812	0
K07813	16.6
K07814	4.54
K07816	50.24
K07821	0
K07823	0
K07862	5.67
K07979	57.42
K08068	0
K08070	0
K08077	0
K08081	0
K08082	2
K08083	2
K08084	2
K08086	8.99
K08087	0
K08088	0
K08092	1.05
K08093	0
K08094	0.54
K08095	0
K08097	0
K08100	0.4
K08137	0
K08138	0.5
K08139	0
K08151	3.42
K08152	0
K08153	1.62
K08154	0
K08156	19.27
K08159	0
K08160	0
K08161	0.59
K08162	0
K08163	0
K08164	1.1
K08166	9.33
K08167	6.99
K08168	6.85
K08169	16.48
K08170	0
K08172	2
K08173	0
K08177	23.62
K08178	0
K08191	2.5
K08194	2
K08195	4
K08196	0
K08217	21.03
K08218	11.49
K08219	14.34
K08220	0
K08221	0
K08222	1.1
K08223	5.73
K08224	4.21
K08225	0
K08226	0
K08227	0
K08234	10.06
K08252	0.4
K08253	0
K08255	0
K08256	0
K08259	0
K08260	0
K08261	0
K08276	0
K08277	0
K08279	0
K08280	0
K08281	21.57
K08282	15.24
K08289	28.72
K08295	6.99
K08296	20.86
K08297	0.94
K08298	1.38
K08299	0.94
K08300	28.22
K08301	46.99
K08302	7.54
K08303	113.52
K08304	9.89
K08305	9.89
K08306	0.9
K08307	10.39
K08308	0
K08309	47.34
K08310	2.82
K08311	23.33
K08312	0
K08313	0
K08314	0.92
K08315	0
K08316	39.37
K08317	0
K08318	0
K08319	0
K08320	0
K08321	0.7
K08322	0.5
K08323	3.96
K08324	0
K08325	3
K08326	0
K08344	0
K08348	0
K08349	0
K08350	0
K08351	6.99
K08352	2.28
K08353	0
K08354	0
K08355	0
K08356	0
K08357	0.12
K08358	0.06
K08359	0
K08363	0
K08364	0
K08365	0
K08368	0.44
K08369	11.32
K08372	18.83
K08384	32.66
K08475	0
K08476	0
K08478	0
K08482	0
K08483	54.12
K08484	0
K08485	0
K08566	0
K08586	0
K08587	0.32
K08589	0
K08591	45.09
K08598	0
K08600	9.01
K08602	11.6
K08603	0
K08604	2
K08605	0
